x,y,c
1035,-301,14
740,-130,14
1139,-313,14
1105,-144,14
1095,-249,14
1143,-470,14
893,-493,14
1164,-144,14
940,-380,14
742,-327,14
1105,-409,14
779,-321,14
761,-103,14
947,-540,14
754,-117,14
864,-250,14
1027,-215,14
757,-563,14
925,-150,14
715,-176,14
801,-194,14
720,-174,14
756,-320,14
1127,-600,14
1147,-104,14
723,-595,14
1183,-598,14
800,-548,14
896,-316,14
791,-247,14
888,-461,14
713,-306,14
967,-136,14
1129,-511,14
846,-346,14
1083,-178,14
826,-317,14
758,-346,14
890,-550,14
898,-565,14
887,-462,14
727,-273,14
797,-327,14
1101,-126,14
1042,-500,14
1108,-197,14
1015,-359,14
1159,-245,14
1007,-180,14
1193,-436,14
1146,-446,14
972,-213,14
899,-453,14
899,-113,14
1096,-454,14
884,-337,14
1157,-549,14
970,-315,14
923,-341,14
1154,-499,14
978,-577,14
708,-504,14
884,-468,14
1195,-551,14
946,-115,14
926,-549,14
721,-575,14
1154,-578,14
1094,-502,14
1611,-341,3
1489,-283,3
1604,-149,3
1422,-194,3
1506,-328,3
1362,-362,3
1559,-252,3
1732,-342,3
1667,-155,3
1454,-304,3
1592,-260,3
1441,-447,3
1643,-251,3
1312,-117,3
1384,-115,3
1629,-295,3
1360,-314,3
1618,-456,3
1390,-331,3
1773,-161,3
1350,-409,3
1461,-345,3
1314,-189,3
1503,-363,3
1790,-407,3
1553,-189,3
1349,-121,3
1734,-330,3
1327,-288,3
1711,-271,3
1653,-155,3
1742,-531,3
1362,-161,3
1473,-322,3
1611,-591,3
1652,-226,3
1404,-361,3
1417,-316,3
1471,-212,3
1774,-135,3
1421,-394,3
1712,-569,3
1501,-152,3
1615,-519,3
1477,-140,3
1525,-496,3
1594,-367,3
1654,-575,3
1616,-575,3
1676,-176,3
1573,-187,3
1620,-343,3
1585,-109,3
1333,-173,3
1352,-506,3
1750,-111,3
1571,-493,3
1718,-537,3
1623,-242,3
1690,-274,3
1500,-580,3
1748,-600,3
1540,-536,3
1320,-137,3
1720,-183,3
1407,-276,3
1535,-224,3
1613,-112,3
1664,-157,3
1608,-394,3
1731,-297,3
1532,-251,3
1654,-307,3
1356,-391,3
1343,-202,3
1696,-105,3
1734,-588,3
1443,-420,3
1364,-396,3
1477,-131,3
1708,-310,3
1473,-563,3
1607,-549,3
1669,-148,3
1322,-512,3
1419,-284,3
1364,-341,3
1537,-491,3
1385,-358,3
1664,-517,3
1309,-224,3
1501,-324,3
1374,-293,3
1562,-172,3
1399,-436,3
1308,-193,3
1628,-538,3
1720,-529,3
1642,-142,3
1331,-452,3
1470,-278,3
1300,-199,3
1557,-365,3
1433,-307,3
1774,-493,3
1313,-455,3
1510,-588,3
1382,-599,3
1343,-143,3
1591,-147,3
1520,-454,3
1525,-545,3
1411,-224,3
1743,-499,3
1315,-444,3
1316,-159,3
1648,-485,3
1475,-495,3
1361,-132,3
1445,-356,3
1553,-542,3
1509,-571,3
1765,-328,3
1491,-385,3
1712,-186,3
1427,-288,3
1631,-576,3
1577,-376,3
1303,-559,3
1500,-511,3
1576,-313,3
1445,-403,3
1608,-535,3
1562,-192,3
1385,-463,3
1580,-129,3
1687,-433,3
1706,-528,3
1707,-398,3
1346,-454,3
1346,-408,3
1646,-532,3
1793,-118,3
1545,-231,3
1573,-525,3
1491,-444,3
1382,-476,3
1418,-264,3
1517,-163,3
1721,-259,3
1619,-163,3
1505,-325,3
1793,-284,3
1659,-288,3
1534,-452,3
1697,-213,3
1602,-569,3
1638,-256,3
1490,-242,3
1309,-102,3
1357,-263,3
1310,-344,3
1668,-110,3
1745,-347,3
1631,-516,3
1750,-239,3
1681,-491,3
1737,-340,3
1456,-266,3
1323,-492,3
1452,-444,3
1396,-273,3
1358,-107,3
1434,-361,3
1490,-473,3
1360,-563,3
1407,-231,3
1554,-253,3
1322,-218,3
1736,-594,3
1430,-110,3
1332,-569,3
1359,-467,3
1506,-413,3
1501,-555,3
1782,-103,3
1676,-411,3
1729,-159,3
1332,-412,3
1489,-596,3
1303,-309,3
1360,-361,3
1440,-221,3
1470,-392,3
1712,-441,3
1446,-525,3
1749,-485,3
1596,-399,3
1677,-283,3
1477,-164,3
1533,-250,3
1760,-472,3
1596,-288,3
1489,-238,3
1612,-454,3
1658,-334,3
1682,-405,3
1474,-253,3
1551,-310,3
1657,-500,3
1328,-564,3
1683,-295,3
1342,-500,3
1310,-492,3
1646,-119,3
1443,-240,3
1412,-316,3
1760,-334,3
1503,-186,3
1442,-531,3
1709,-265,3
1562,-208,3
1547,-236,3
1605,-518,3
1322,-328,3
1335,-339,3
1736,-177,3
1498,-453,3
1713,-275,3
1587,-380,3
1615,-219,3
1757,-325,3
1349,-184,3
1449,-185,3
1367,-366,3
1531,-244,3
1547,-380,3
1751,-365,3
1303,-306,3
1453,-302,3
1369,-318,3
1337,-205,3
1535,-313,3
1675,-468,3
1665,-161,3
1315,-365,3
1476,-175,3
1410,-526,3
1578,-416,3
1450,-232,3
1698,-118,3
1311,-222,3
1662,-223,3
1533,-255,3
1754,-410,3
1554,-378,3
1602,-552,3
1358,-557,3
1336,-395,3
1661,-569,3
1687,-466,3
1396,-149,3
1631,-184,3
1551,-152,3
1761,-365,3
1756,-338,3
1794,-455,3
1596,-529,3
1589,-232,3
1687,-564,3
1359,-156,3
1421,-428,3
1398,-400,3
1477,-271,3
1549,-391,3
1559,-395,3
1555,-488,3
1367,-226,3
1434,-101,3
1342,-240,3
1434,-411,3
1522,-572,3
1588,-394,3
1648,-449,3
1781,-394,3
1407,-588,3
1767,-355,3
1679,-112,3
1527,-295,3
1352,-441,3
1350,-244,3
1696,-222,3
1522,-175,3
1597,-363,3
1725,-149,3
1410,-183,3
1787,-385,3
1474,-572,3
1412,-354,3
1767,-535,3
1370,-467,3
1667,-137,3
1672,-328,3
1344,-377,3
1563,-538,3
1318,-477,3
1485,-499,3
1672,-542,3
1590,-503,3
1716,-133,3
1617,-461,3
1458,-521,3
1446,-264,3
1678,-410,3
1329,-247,3
1470,-306,3
1684,-145,3
1621,-237,3
1612,-570,3
1698,-390,3
1625,-550,3
1800,-375,3
1706,-422,3
1800,-483,3
1700,-320,3
1722,-580,3
1633,-330,3
1781,-152,3
1371,-418,3
1754,-205,3
1512,-311,3
1571,-517,3
1628,-596,3
1315,-194,3
1641,-167,3
1547,-418,3
1603,-103,3
1412,-424,3
1535,-352,3
1782,-156,3
1437,-499,3
1338,-225,3
1488,-535,3
1701,-550,3
1718,-377,3
1655,-189,3
1636,-163,3
1550,-233,3
1607,-445,3
1737,-224,3
1380,-327,3
1513,-477,3
1485,-140,3
1476,-358,3
1675,-472,3
1773,-379,3
1651,-387,3
1600,-226,3
1541,-300,3
1314,-299,3
1445,-422,3
1770,-191,3
1378,-150,3
1381,-532,3
1542,-388,3
1579,-119,3
1633,-447,3
1591,-282,3
1312,-329,3
1439,-317,3
1523,-404,3
1541,-330,3
1588,-413,3
1617,-496,3
1492,-329,3
1634,-447,3
1357,-296,3
1791,-561,3
1469,-256,3
1314,-148,3
1740,-356,3
1628,-120,3
1784,-417,3
1720,-323,3
1368,-405,3
1418,-387,3
1798,-358,3
1321,-308,3
1525,-153,3
1404,-187,3
1547,-513,3
1522,-390,3
1592,-256,3
1673,-216,3
1682,-249,3
1501,-527,3
1391,-543,3
1475,-268,3
1660,-428,3
1788,-125,3
1565,-484,3
1357,-539,3
1797,-298,3
1600,-237,3
1558,-279,3
1434,-594,3
1328,-362,3
1691,-502,3
1436,-293,3
1378,-422,3
1452,-298,3
1703,-507,3
1525,-459,3
1309,-385,3
1653,-590,3
1645,-327,3
1334,-459,3
1502,-454,3
1302,-505,3
1374,-145,3
1334,-144,3
1367,-520,3
1708,-352,3
1741,-575,3
1516,-518,3
1483,-286,3
1753,-373,3
1744,-324,3
1583,-196,3
1764,-472,3
1758,-244,3
1764,-280,3
1788,-518,3
1759,-511,3
1478,-468,3
1380,-210,3
1764,-274,3
1496,-500,3
1686,-195,3
1303,-337,3
1407,-166,3
1534,-259,3
1744,-123,3
1702,-212,3
1772,-514,3
1601,-533,3
1785,-334,3
1311,-465,3
1722,-502,3
1429,-172,3
1607,-309,3
1745,-262,3
1354,-455,3
1723,-253,3
1784,-341,3
1409,-377,3
1530,-459,3
1737,-343,3
1612,-357,3
1788,-141,3
1664,-386,3
1421,-451,3
1535,-445,3
1732,-508,3
1526,-262,3
1579,-437,3
1509,-296,3
1414,-325,3
1793,-460,3
1353,-389,3
1569,-547,3
1538,-310,3
1594,-172,3
1604,-113,3
1673,-333,3
1300,-593,3
1364,-465,3
1711,-527,3
1651,-188,3
1579,-172,3
1634,-238,3
1740,-158,3
1341,-141,3
1338,-450,3
1757,-214,3
1734,-130,3
1692,-270,3
1426,-306,3
1627,-366,3
1726,-567,3
1387,-472,3
1651,-154,3
1712,-191,3
1594,-532,3
1660,-332,3
1449,-576,3
1771,-497,3
1563,-450,3
1460,-358,3
1704,-161,3
1663,-504,3
1480,-386,3
1305,-501,3
1327,-345,3
1524,-587,3
1708,-167,3
1667,-371,3
1532,-194,3
1662,-388,3
1797,-348,3
1315,-143,3
1341,-365,3
1419,-126,3
1725,-392,3
1677,-208,3
1347,-256,3
1410,-454,3
1579,-395,3
1656,-243,3
1312,-231,3
1339,-310,3
1780,-457,3
1709,-556,3
1483,-393,3
1407,-232,3
1365,-268,3
1791,-349,3
1668,-253,3
1411,-191,3
1574,-282,3
1708,-190,3
1619,-272,3
1336,-449,3
1316,-353,3
1781,-195,3
1332,-243,3
1452,-272,3
1516,-223,3
1633,-498,3
1520,-103,3
1664,-226,3
1396,-424,3
1734,-566,3
1548,-500,3
1324,-340,3
1317,-196,3
1451,-471,3
1456,-367,3
1481,-378,3
1385,-366,3
1445,-493,3
1732,-556,3
1723,-286,3
1323,-274,3
1665,-368,3
1637,-117,3
1683,-315,3
1738,-429,3
1708,-186,3
1591,-313,3
1411,-234,3
1326,-238,3
1501,-384,3
1556,-486,3
1652,-136,3
1778,-232,3
1330,-167,3
1640,-551,3
1535,-362,3
1397,-144,3
1784,-586,3
1784,-435,3
1758,-281,3
1583,-414,3
1615,-502,3
1583,-364,3
1378,-276,3
1367,-397,3
1522,-305,3
1717,-220,3
1657,-239,3
1432,-548,3
1437,-266,3
1781,-158,3
1676,-544,3
1674,-195,3
1542,-505,3
1462,-365,3
1530,-463,3
1732,-169,3
1476,-503,3
1644,-567,3
1414,-334,3
1435,-223,3
1458,-166,3
1749,-526,3
1669,-401,3
1630,-352,3
1788,-431,3
1309,-223,3
1596,-277,3
1642,-346,3
1601,-596,3
1671,-339,3
1669,-546,3
1344,-131,3
1553,-362,3
1499,-595,3
1398,-540,3
1465,-566,3
1343,-260,3
1431,-346,3
1383,-227,3
1640,-192,3
1773,-271,3
1459,-357,3
1518,-484,3
1599,-188,3
1670,-347,3
1732,-114,3
1377,-264,3
1612,-130,3
1600,-306,3
1387,-152,3
1494,-339,3
1579,-249,3
1627,-104,3
1761,-384,3
1613,-471,3
1739,-585,3
1600,-233,3
1515,-255,3
1358,-437,3
1691,-317,3
1328,-335,3
1302,-415,3
1430,-168,3
1710,-556,3
1736,-250,3
1442,-547,3
1687,-123,3
1453,-281,3
1429,-232,3
1485,-162,3
1694,-149,3
1512,-248,3
1720,-161,3
1659,-593,3
1335,-289,3
1346,-276,3
1502,-234,3
1760,-199,3
1680,-191,3
1302,-268,3
1784,-443,3
1426,-509,3
1321,-168,3
1645,-147,3
1538,-544,3
1598,-524,3
1495,-544,3
1381,-165,3
1330,-504,3
1370,-192,3
1631,-523,3
1661,-446,3
1494,-592,3
1566,-307,3
1314,-196,3
1724,-301,3
1395,-513,3
1596,-473,3
1610,-270,3
1607,-347,3
1453,-519,3
1429,-243,3
1623,-347,3
1578,-220,3
1754,-596,3
1753,-362,3
1740,-593,3
1721,-173,3
1538,-213,3
1423,-292,3
1681,-258,3
1681,-181,3
1723,-475,3
1639,-378,3
1401,-121,3
1301,-586,3
1532,-201,3
1737,-417,3
1635,-563,3
1657,-380,3
1603,-488,3
1611,-512,3
1645,-192,3
1738,-516,3
1392,-128,3
1314,-450,3
1580,-237,3
1359,-462,3
1520,-377,3
1647,-538,3
1390,-374,3
1680,-572,3
1320,-135,3
1300,-126,3
1698,-304,3
1590,-356,3
1683,-576,3
1770,-407,3
1374,-300,3
1589,-155,3
1507,-554,3
1795,-492,3
1703,-292,3
1763,-445,3
1762,-532,3
1735,-108,3
1716,-304,3
1373,-127,3
1335,-129,3
1356,-306,3
1651,-413,3
1463,-224,3
1359,-595,3
1750,-465,3
1644,-263,3
1629,-464,3
1709,-312,3
1678,-328,3
1616,-325,3
1447,-553,3
1460,-209,3
1476,-366,3
1446,-575,3
1654,-109,3
1583,-261,3
1577,-192,3
1746,-439,3
1666,-125,3
1349,-572,3
1473,-419,3
1681,-335,3
1325,-409,3
1395,-473,3
1395,-387,3
1326,-239,3
1480,-576,3
1695,-168,3
1438,-119,3
1644,-470,3
1344,-487,3
1748,-389,3
1791,-364,3
1537,-263,3
1411,-106,3
1397,-336,3
1308,-453,3
1674,-518,3
1785,-532,3
1579,-369,3
1318,-355,3
1543,-200,3
1541,-438,3
1427,-236,3
1427,-347,3
1368,-152,3
1642,-467,3
1563,-381,3
1792,-581,3
1642,-182,3
1543,-471,3
1653,-326,3
1354,-469,3
1737,-124,3
1645,-207,3
1394,-432,3
1486,-128,3
1411,-454,3
1364,-518,3
1557,-411,3
1757,-239,3
1793,-437,3
1792,-432,3
1626,-111,3
1789,-199,3
1405,-270,3
1713,-269,3
1440,-443,3
1632,-424,3
1545,-583,3
1499,-124,3
1715,-504,3
1744,-396,3
1758,-470,3
1419,-105,3
1561,-193,3
1463,-255,3
1769,-514,3
1707,-421,3
1474,-465,3
1580,-337,3
1468,-133,3
1463,-524,3
1704,-414,3
1502,-270,3
1790,-496,3
1349,-324,3
1526,-352,3
1453,-167,3
1666,-375,3
1782,-231,3
1311,-561,3
1434,-470,3
1311,-160,3
1767,-292,3
1707,-406,3
1405,-317,3
1569,-597,3
1399,-458,3
1698,-378,3
1524,-582,3
1447,-214,3
1678,-385,3
1731,-382,3
1469,-538,3
1724,-370,3
1473,-417,3
1426,-196,3
1431,-125,3
1438,-116,3
1732,-208,3
1728,-196,3
1387,-357,3
1673,-393,3
1568,-240,3
1637,-569,3
1731,-169,3
1474,-452,3
1362,-590,3
1315,-449,3
1780,-198,3
1373,-442,3
1579,-215,3
1744,-474,3
1325,-546,3
1494,-103,3
1706,-268,3
1648,-173,3
1731,-104,3
1301,-126,3
1602,-345,3
1585,-156,3
1587,-328,3
1381,-588,3
1350,-244,3
1341,-572,3
1587,-134,3
1743,-344,3
1681,-512,3
1719,-553,3
1708,-589,3
1308,-405,3
1680,-267,3
1588,-174,3
1346,-589,3
1722,-402,3
1415,-134,3
1367,-575,3
1436,-244,3
1623,-549,3
1602,-189,3
1603,-449,3
1408,-376,3
1485,-400,3
1330,-197,3
1757,-192,3
1525,-394,3
1753,-354,3
1369,-472,3
1406,-314,3
1569,-300,3
1666,-496,3
1644,-146,3
1440,-465,3
1378,-378,3
1345,-214,3
1553,-459,3
1419,-235,3
1547,-212,3
1416,-306,3
1455,-395,3
1597,-222,3
1302,-147,3
1759,-311,3
1344,-511,3
1630,-177,3
1490,-152,3
1501,-202,3
1737,-333,3
1685,-234,3
1660,-164,3
1478,-322,3
1768,-144,3
1773,-510,3
1343,-344,3
1800,-282,3
1508,-440,3
1583,-489,3
1564,-542,3
1529,-544,3
1359,-379,3
1512,-355,3
1711,-257,3
1394,-403,3
1371,-201,3
1310,-374,3
1555,-331,3
1711,-571,3
1706,-218,3
1308,-519,3
1364,-259,3
1494,-366,3
1454,-264,3
1751,-552,3
1592,-302,3
1309,-515,3
1302,-110,3
1636,-501,3
1556,-550,3
1705,-159,3
1402,-152,3
1731,-322,3
1592,-401,3
1327,-130,3
1549,-185,3
1686,-241,3
1761,-211,3
1343,-492,3
1427,-404,3
1587,-178,3
1672,-246,3
1330,-380,3
1629,-562,3
1726,-486,3
1673,-516,3
1786,-459,3
1600,-186,3
1736,-154,3
1675,-506,3
1424,-300,3
1384,-109,3
1431,-103,3
1743,-528,3
1351,-197,3
1514,-496,3
1427,-348,3
1677,-100,3
1564,-449,3
1426,-357,3
1664,-152,3
1437,-535,3
1442,-456,3
1752,-425,3
1346,-269,3
1637,-200,3
1356,-530,3
1517,-180,3
1599,-282,3
1664,-353,3
1662,-159,3
1393,-239,3
1347,-484,3
1721,-324,3
1634,-150,3
1779,-377,3
1571,-482,3
1659,-320,3
1507,-146,3
1642,-235,3
1404,-371,3
1758,-138,3
1473,-498,3
1773,-343,3
1767,-172,3
1492,-245,3
1540,-428,3
1519,-169,3
1656,-414,3
1775,-248,3
1522,-294,3
1444,-211,3
1638,-130,3
1605,-391,3
1585,-351,3
1529,-184,3
1600,-375,3
1789,-310,3
2075,-419,18
2073,-358,18
2033,-539,18
1973,-204,18
2215,-390,18
2314,-314,18
2228,-162,18
1907,-529,18
2257,-377,18
1901,-234,18
1921,-441,18
2170,-432,18
2282,-395,18
2114,-389,18
2161,-114,18
2032,-590,18
2191,-138,18
2252,-220,18
2261,-230,18
2179,-260,18
2346,-506,18
2225,-432,18
2340,-171,18
2315,-552,18
2364,-161,18
2011,-572,18
2294,-273,18
2187,-579,18
2293,-318,18
2385,-524,18
2016,-130,18
2069,-232,18
2260,-572,18
2268,-107,18
1909,-143,18
2001,-340,18
2187,-371,18
2378,-193,18
2289,-404,18
2123,-182,18
2211,-525,18
2398,-354,18
2180,-227,18
2265,-251,18
2117,-294,18
2218,-553,18
2191,-113,18
2149,-406,18
2216,-159,18
2285,-265,18
2167,-231,18
2067,-484,18
2124,-388,18
1960,-451,18
2154,-102,18
2337,-599,18
2249,-334,18
2340,-553,18
2119,-486,18
1982,-406,18
2209,-469,18
2089,-543,18
2224,-106,18
2184,-479,18
1924,-310,18
2079,-498,18
2334,-115,18
2251,-260,18
2031,-166,18
2134,-157,18
1971,-201,18
2339,-563,18
2277,-402,18
1989,-369,18
1974,-525,18
2168,-245,18
2397,-330,18
2247,-519,18
2058,-443,18
2059,-383,18
2232,-267,18
1951,-225,18
2153,-368,18
1955,-151,18
2133,-426,18
2236,-340,18
2053,-158,18
2149,-427,18
2003,-254,18
2349,-549,18
2287,-542,18
2348,-527,18
2145,-428,18
1976,-576,18
2146,-596,18
1929,-232,18
2193,-588,18
2137,-471,18
2032,-426,18
1919,-364,18
2219,-241,18
2141,-588,18
1955,-184,18
2171,-410,18
2005,-189,18
1960,-539,18
2023,-489,18
1969,-488,18
2161,-102,18
2049,-551,18
2188,-405,18
1907,-213,18
2147,-153,18
2284,-353,18
2078,-594,18
1911,-373,18
1931,-281,18
2195,-430,18
2121,-328,18
2057,-251,18
2300,-129,18
2343,-468,18
2338,-295,18
2111,-343,18
2292,-534,18
2392,-559,18
2107,-464,18
2038,-137,18
1956,-599,18
2301,-438,18
1911,-323,18
2362,-454,18
2382,-320,18
2322,-228,18
2092,-177,18
2279,-535,18
2365,-465,18
2169,-380,18
2165,-326,18
2375,-302,18
1981,-103,18
2061,-200,18
2104,-182,18
2016,-427,18
2111,-580,18
2388,-352,18
2014,-188,18
2109,-390,18
2316,-177,18
2205,-109,18
2180,-242,18
2037,-449,18
2197,-130,18
1940,-255,18
1982,-137,18
2202,-318,18
2386,-136,18
2184,-410,18
1964,-548,18
2131,-374,18
1975,-462,18
2344,-125,18
1976,-225,18
2179,-110,18
1902,-132,18
1994,-505,18
2108,-539,18
2362,-383,18
2158,-301,18
2233,-510,18
2060,-286,18
2318,-266,18
2400,-440,18
1968,-376,18
2227,-135,18
2383,-340,18
2329,-361,18
2017,-123,18
2343,-207,18
1966,-165,18
2288,-556,18
1904,-431,18
2384,-312,18
2012,-140,18
2039,-102,18
1947,-336,18
2309,-321,18
2287,-375,18
1980,-184,18
1979,-409,18
2301,-360,18
2104,-189,18
2005,-499,18
1952,-307,18
1999,-333,18
1986,-266,18
2045,-571,18
2092,-439,18
2332,-482,18
1918,-470,18
2132,-384,18
2320,-366,18
2274,-307,18
2272,-116,18
2382,-520,18
1920,-552,18
1957,-422,18
2141,-320,18
2245,-364,18
2256,-330,18
2052,-123,18
2172,-354,18
2064,-284,18
2178,-181,18
1928,-115,18
2150,-194,18
1946,-502,18
2373,-471,18
2047,-266,18
2009,-373,18
2340,-564,18
2164,-138,18
1946,-396,18
1932,-178,18
1920,-339,18
2013,-361,18
2065,-120,18
2069,-208,18
2324,-287,18
1989,-482,18
1954,-433,18
2207,-173,18
2192,-506,18
2389,-500,18
2309,-424,18
2070,-193,18
2109,-144,18
2257,-257,18
2170,-176,18
2054,-547,18
2179,-113,18
2267,-376,18
2242,-111,18
2192,-348,18
2173,-477,18
2277,-493,18
1966,-321,18
2318,-543,18
1965,-532,18
1921,-209,18
2349,-588,18
2224,-443,18
1995,-572,18
2391,-404,18
2169,-287,18
2338,-349,18
2095,-563,18
2348,-497,18
2327,-597,18
2054,-349,18
2284,-221,18
1950,-419,18
2049,-186,18
2272,-413,18
2360,-508,18
2289,-415,18
2176,-276,18
1937,-267,18
2347,-343,18
2362,-211,18
2293,-364,18
2088,-248,18
1933,-522,18
2089,-311,18
2178,-161,18
2335,-228,18
2344,-252,18
2361,-454,18
2394,-528,18
2371,-350,18
2191,-327,18
2375,-599,18
2339,-220,18
2030,-421,18
2183,-343,18
2198,-137,18
2320,-491,18
2301,-538,18
2310,-231,18
2104,-243,18
2320,-397,18
2109,-592,18
2021,-265,18
1949,-569,18
2184,-284,18
2347,-456,18
1950,-354,18
2274,-139,18
1944,-600,18
2055,-123,18
1920,-169,18
1947,-177,18
2197,-343,18
2282,-532,18
2301,-120,18
2341,-585,18
2368,-222,18
1980,-201,18
2090,-585,18
2110,-353,18
2238,-319,18
2091,-438,18
2318,-458,18
2044,-211,18
2205,-486,18
1937,-575,18
2345,-254,18
2244,-528,18
1981,-118,18
2389,-252,18
2012,-357,18
2023,-274,18
2317,-300,18
2367,-257,18
2328,-371,18
2045,-573,18
2260,-194,18
2274,-586,18
2200,-269,18
2001,-364,18
2097,-510,18
2080,-454,18
2163,-508,18
2236,-542,18
2052,-125,18
2358,-103,18
1930,-478,18
2002,-399,18
2057,-183,18
2383,-345,18
2047,-329,18
2023,-121,18
2291,-448,18
2381,-111,18
1948,-497,18
1931,-535,18
2275,-203,18
2320,-166,18
2156,-225,18
1919,-510,18
2065,-245,18
2142,-136,18
2025,-504,18
2215,-289,18
2173,-292,18
2197,-153,18
2280,-499,18
1904,-269,18
2156,-598,18
2068,-139,18
2155,-169,18
2236,-208,18
2022,-520,18
2074,-153,18
1995,-199,18
2361,-317,18
2220,-334,18
2185,-386,18
2101,-136,18
2383,-204,18
2294,-414,18
2387,-429,18
2279,-185,18
1973,-239,18
1910,-141,18
2143,-291,18
2000,-182,18
2179,-519,18
2201,-134,18
2092,-417,18
2312,-331,18
2372,-328,18
2106,-549,18
2281,-581,18
2169,-394,18
2124,-371,18
2099,-237,18
1936,-295,18
2097,-515,18
1952,-358,18
2177,-257,18
2147,-362,18
2098,-522,18
2090,-235,18
2359,-342,18
2057,-454,18
1974,-473,18
2050,-528,18
1962,-155,18
2068,-212,18
2309,-198,18
2034,-440,18
2115,-473,18
2118,-393,18
2025,-122,18
2045,-555,18
2018,-132,18
2389,-497,18
2093,-174,18
2295,-210,18
2121,-539,18
2158,-483,18
2343,-187,18
2332,-149,18
2274,-462,18
2017,-157,18
2295,-389,18
2368,-535,18
2185,-142,18
2229,-371,18
2387,-264,18
2076,-396,18
2337,-153,18
2158,-499,18
2061,-476,18
2178,-162,18
2107,-135,18
1927,-113,18
1998,-120,18
2195,-578,18
2071,-275,18
2035,-143,18
2269,-246,18
2241,-394,18
2058,-532,18
2228,-272,18
1930,-171,18
2400,-517,18
2129,-211,18
2107,-175,18
2320,-107,18
2193,-297,18
2129,-404,18
1903,-133,18
2081,-527,18
2070,-500,18
2120,-527,18
2239,-105,18
2376,-114,18
2287,-462,18
2336,-286,18
2052,-180,18
1948,-319,18
2364,-283,18
1923,-462,18
2178,-600,18
2215,-301,18
2332,-213,18
2205,-303,18
2255,-249,18
2228,-138,18
2032,-502,18
2246,-470,18
2075,-590,18
2395,-272,18
2247,-498,18
2360,-160,18
1988,-263,18
2066,-144,18
2202,-495,18
2139,-514,18
1978,-419,18
2155,-448,18
1971,-130,18
2247,-282,18
2123,-236,18
2270,-518,18
2353,-291,18
2228,-252,18
2102,-303,18
1980,-499,18
2371,-164,18
2282,-205,18
2212,-281,18
2268,-166,18
2186,-460,18
2126,-528,18
2250,-276,18
2323,-494,18
2116,-197,18
1915,-427,18
2179,-493,18
1996,-228,18
2155,-581,18
2211,-507,18
2361,-230,18
2351,-266,18
2053,-268,18
2076,-301,18
2040,-583,18
2247,-448,18
1907,-164,18
2231,-138,18
2153,-303,18
2104,-458,18
2318,-440,18
1982,-570,18
1914,-207,18
2077,-284,18
2301,-579,18
1905,-358,18
1913,-317,18
2268,-131,18
2100,-382,18
2013,-474,18
1936,-313,18
2158,-506,18
2360,-311,18
2252,-465,18
1976,-290,18
2399,-545,18
2396,-455,18
2395,-130,18
2320,-524,18
2038,-444,18
1918,-470,18
2004,-527,18
2093,-291,18
2358,-553,18
2321,-261,18
1978,-344,18
2137,-221,18
1960,-179,18
2355,-406,18
2191,-584,18
2131,-535,18
2078,-446,18
2057,-582,18
2367,-550,18
2018,-278,18
2282,-436,18
1949,-186,18
2021,-452,18
2362,-239,18
2187,-544,18
2004,-417,18
2075,-393,18
1935,-517,18
2267,-262,18
2320,-140,18
2153,-561,18
1947,-434,18
1988,-539,18
1961,-336,18
1992,-227,18
2252,-565,18
2113,-232,18
2323,-523,18
2084,-331,18
2126,-160,18
1953,-461,18
2183,-475,18
2168,-219,18
2010,-423,18
2221,-591,18
1977,-107,18
2075,-247,18
1917,-417,18
2035,-264,18
2352,-566,18
2039,-349,18
1964,-486,18
2018,-542,18
2293,-414,18
1968,-185,18
2381,-462,18
2013,-411,18
1992,-578,18
2237,-502,18
2168,-232,18
1964,-303,18
2336,-103,18
2347,-527,18
2039,-599,18
1955,-495,18
2265,-301,18
2091,-559,18
2283,-294,18
1936,-572,18
2324,-470,18
2038,-124,18
2187,-189,18
2284,-348,18
2062,-453,18
2340,-422,18
2326,-563,18
1956,-326,18
1972,-558,18
2352,-339,18
2114,-197,18
1981,-344,18
2051,-190,18
2230,-356,18
1947,-451,18
2233,-506,18
1939,-591,18
1955,-369,18
2240,-268,18
2253,-104,18
2390,-165,18
2301,-295,18
2074,-106,18
2069,-308,18
2186,-188,18
2010,-297,18
2116,-169,18
2319,-254,18
2169,-270,18
2314,-187,18
1965,-334,18
1916,-149,18
1918,-229,18
2199,-115,18
2356,-475,18
2359,-327,18
2210,-570,18
2175,-440,18
2303,-266,18
2041,-259,18
2039,-539,18
2238,-394,18
2196,-354,18
2334,-590,18
2077,-552,18
2272,-120,18
2051,-392,18
2010,-596,18
2145,-183,18
2246,-241,18
2063,-443,18
2119,-496,18
2387,-204,18
1946,-545,18
2380,-189,18
2359,-303,18
2320,-111,18
2292,-401,18
2339,-258,18
2303,-490,18
2154,-146,18
1916,-343,18
2076,-234,18
2053,-419,18
2322,-413,18
1917,-303,18
2162,-512,18
2119,-573,18
2193,-156,18
2306,-428,18
2129,-483,18
1933,-555,18
2053,-518,18
2400,-361,18
2277,-195,18
2273,-513,18
1906,-258,18
2243,-419,18
2283,-516,18
2384,-484,18
2319,-518,18
1909,-486,18
2280,-599,18
1963,-416,18
2282,-572,18
2031,-114,18
2051,-481,18
2024,-143,18
2329,-538,18
2117,-196,18
2377,-386,18
2245,-574,18
2271,-101,18
2179,-276,18
2357,-180,18
2385,-513,18
